diff,mean
541.1317595187618,541.1317595187618
539.8956756168438,540.5137175678028
537.0192467737953,539.3488939698003
540.009363943172,539.5140114631432
544.3526091024322,540.4817309910011
540.8168131870866,540.5375780236819
533.9525078675724,539.5968537156663
534.8698493815405,539.0059781739005
539.3600896530846,539.0453238938098
544.8144667111552,539.6222381755445
549.7675461378618,540.5445388993915
544.748012938652,540.8948284026632
540.3133625187049,540.8501002577433
551.1682733865076,541.5871126240836
541.998638535875,541.6145476848698
536.4549534420789,541.2920730446953
537.649592870896,541.07780950506
551.7983312676039,541.6733940474236
535.6247579749372,541.3550447804506
542.971983315576,541.4358917072069
546.6855823212426,541.6858769745419
548.311473352837,541.9870404462825
536.173327435728,541.7342703153889
536.7550080720532,541.52680105525
535.5224532190617,541.2866271418025
533.9805397740929,541.005623781506
537.593066626222,540.8792327757546
544.4828669915894,541.0079339977488
539.1968399010909,540.9454824771743
536.1147477152088,540.7844579851088
533.6879668336801,540.5555389157079
543.4691445703485,540.6465890924154
564.2394871598113,541.361525397488
539.1869897268202,541.2975684659978
546.3584226556882,541.4421642999889
541.6840032851435,541.4488820495766
537.590814497581,541.3446099535767
547.4165420413254,541.5043976400964
541.5429724307205,541.5053867372919
536.0383567844347,541.3687109884704
538.4628672864005,541.2978367518346
540.3497956817146,541.2752643454032
536.2785111971898,541.1590607838168
534.3489913385135,541.0042864782417
547.3219652610379,541.1446793400817
542.6093439850457,541.1765198758418
537.9979616438229,541.1088909772881
542.8178513530322,541.1444943184495
540.4646000397585,541.1306189250068
538.8430030478595,541.0848666074638
540.7835185753693,541.0789578225208
557.3062198394202,541.391020553615
538.1103411848493,541.3291209428836
555.9200774043547,541.5993238403183
538.8746899023831,541.5497850414467
543.1423643556016,541.5782239577709
539.5724176953265,541.5430343742192
540.538609970459,541.5257167120855
534.9408324970108,541.4141085050503
543.6834038207448,541.4519300936452
545.3109294840308,541.5151923787336
545.7198831715004,541.5830099721652
549.6746810150967,541.7114491950689
