diff,mean
525.2076678260387,525.2076678260387
523.2825220346099,524.2450949303243
519.0935299336817,522.52790659811
531.4952415327814,524.7697403317779
524.5433622679312,524.7244647190086
522.7562338100017,524.3964262341741
523.6314965000366,524.2871505578687
516.2337474541225,523.2804751699005
521.7192293511557,523.1070034122622
524.7177363683847,523.2680767078745
520.9173773765812,523.054376768666
518.9208470544443,522.7099159591476
521.054248463843,522.5825569210472
526.7995201772335,522.8837685822034
524.8004789370759,523.0115492725282
514.166074850581,522.4587071211565
525.8482040908336,522.6580892958434
517.7009482875603,522.382692573161
513.1457107382421,521.896535634481
523.1503679264622,521.9592272490801
526.7986078725608,522.1896739454363
529.2564897635133,522.5108928462579
527.8514057724847,522.7430890604417
526.0963292644244,522.8828074022744
520.1575342075718,522.7737964744862
520.5318335499333,522.6875671312342
520.7575491625962,522.6160849842477
525.6979559881269,522.7261518058148
521.7169292328863,522.6913510274379
530.074836882076,522.9374672225925
520.5390943617448,522.8601003561135
513.6866862006011,522.5734311637539
518.9476450801011,522.4635588581887
526.3518501904848,522.5779203679621
525.8438043551716,522.6712313390252
522.6634737131159,522.6710158494166
520.8799677713711,522.6226091446046
520.8762188942588,522.5766515064377
529.6525331773744,522.758084369795
521.1162533368168,522.7170385939705
525.5405062316618,522.7859036583044
523.8985435615667,522.8123950845725
523.4123997638173,522.8263486817642
525.0861679289134,522.8777082101085
517.5052571323039,522.7583204083795
524.7210710167408,522.8009888998656
525.3237344727575,522.8546643375867
523.1498834834802,522.8608147364595
523.161428417214,522.8669497095361
524.36411108658,522.896892937077
518.654935194623,522.813717295068
521.402373037388,522.7865760593435
531.5780018939455,522.9524520184868
528.7649460352898,523.0600907965759
522.4607665047245,523.0491939912695
524.3186201490241,523.0718623155151
525.6250055232337,523.1166543016154
519.5217659029587,523.0546734671559
515.454267699326,522.925853030413
523.0445162557653,522.9278307508355
524.4011917087647,522.9519842091622
524.291876293601,522.9735953718146
522.9828105275295,522.9737416441275
523.2336984197191,522.9778034687461
521.3618607964988,522.95294281225
528.6242015795352,523.0388709753906
526.0624946279404,523.0839996866227
529.6366174726629,523.180361712888
524.6022909842865,523.200969383488
520.8396809712783,523.167236691885
527.5761273501107,523.2293337434094
524.78243318695,523.2509045690141
532.0490538030507,523.3714271612612
524.3963614048703,523.3852776240126
521.876177975837,523.3651562953703
516.0664101324463,523.2691201616475
522.4908023308496,523.259012137871
516.5759782861437,523.1733322166949
524.3888240096056,523.1887181887571
518.7082187547786,523.1327119458324
522.4174427121768,523.1238814614662
513.8060097311501,523.0102488793893
528.5149519677325,523.0765706033452
524.9964673883211,523.099426517452
523.0329801898771,523.0986447959511
518.3827304592189,523.0438085827334
518.8333119732376,522.9954120699805
511.6538114224678,522.8665302444406
519.4381706173455,522.8280093497541
527.0718581688972,522.8751632255224
525.7341362769705,522.9065805118021
523.0016461333219,522.9076138337751
519.243929907376,522.8682193829536
530.3805367013907,522.9481376522987
525.6489458213614,522.976567211973
523.13416753497,522.9782088820042
524.6928750800269,522.9958858531179
530.0644406912461,523.068013963711
519.1381886559607,523.0283187585823
524.3713330251721,523.0417489012482
524.16355060124,523.0528558487728
527.1087167814813,523.0926191912504
524.0675330037458,523.102084373896
522.8405252452492,523.0995693822744
526.3572957761473,523.1305953479304
523.3112335512945,523.1322994819243
523.8204884170111,523.1387311542148
520.5749054349141,523.1149920271843
528.8697980501661,523.1677884127163
527.8038722251227,523.2099346291926
520.3296219600028,523.1839858664072
522.623104833075,523.1789780000381
