diff,mean
529.0160344504764,529.0160344504764
537.3043709739692,533.1602027122228
531.3501527925189,532.5568527389881
533.9659254180797,532.909120908761
531.839208620723,532.6951384511534
535.217561913578,533.1155423615575
532.761013120659,533.0648953271434
527.9253385974049,532.4224507359261
529.0879826721364,532.0519542843939
536.0146229854577,532.4482211545003
530.3943026041219,532.261501286284
538.133654366678,532.7508473763169
528.6363416503136,532.434346935855
536.377113155299,532.7159730943868
534.4467174326234,532.8313560502692
530.551647396702,532.6888742594213
533.0106575469986,532.7078026881022
534.458661777739,532.8050726375265
528.216493249435,532.5635684592058
528.2589359331303,532.3483368329021
526.561430044737,532.0727698429895
532.9951119428617,532.1146944838928
529.2257391239785,531.9890877291139
530.5229964312227,531.9280005917018
536.2372878685505,532.1003720827757
537.176304972415,532.2956002708387
530.295681539405,532.2215292067116
529.2303726232799,532.1147021858748
527.1680655713419,531.9441285095115
538.1131209202399,532.1497615898692
527.1931604637582,531.9898712309623
529.0375060623768,531.897609819444
535.3195939602945,532.0013063085607
538.0669527017681,532.1797076730668
531.0579752829399,532.147658176206
527.2962417956352,532.0128966100791
528.8958725944776,531.9286527177655
528.123988195522,531.8285299671802
527.61545925852,531.7205025131119
526.6284465876996,531.5932011149766
527.3352292345488,531.4893481422832
527.9718944622357,531.4055992451392
531.5586873464308,531.4091594335414
531.0940015401263,531.4019967541456
531.8716900492932,531.4124343829267
530.7057534305507,531.3970717535271
536.4076263026041,531.5036792971246
532.263473158093,531.5195083358948
540.4891996059065,531.7025632597725
544.5793303485551,531.9600986015481
528.3685849586535,531.889676765413
538.0223809241519,532.0076133838503
531.0733484621599,531.9899857438184
534.5546444894346,532.0374794242928
529.197312983116,531.9858400344532
530.6017992471465,531.9611250203941
527.8266632529134,531.8885906034208
526.0890299482829,531.7885981783321
540.0463754786983,531.928560505457
527.7655564702641,531.8591771048705
526.7412721771971,531.775277024089
527.277198062124,531.7027273634121
541.62122064092,531.8601637646424
533.3605853957935,531.8836078526291
536.330476572411,531.9520212175488
526.7165194153739,531.8726954326673
530.0285182817313,531.8451704005638
534.1397688077161,531.8789144947867
529.689180406031,531.847179218138
536.6567280313543,531.9158870583268
527.6061943194086,531.8551871605955
532.4896980140711,531.8639998113382
532.6097302345324,531.8742152965874
527.0407651681841,531.8088984029604
533.177780839079,531.8271501687752
524.7647191993775,531.7342234454936
528.0734013702742,531.6866803016596
527.9869886580278,531.6392483575105
532.0321645143574,531.644221979749
535.245530411313,531.6892383351435
527.0710875482014,531.6322241278974
527.8664100609772,531.5862995661056
524.3705870277704,531.499363270463
544.3726176500215,531.6526162987911
529.605938520016,531.6285377366878
530.7519644594615,531.618345024162
530.8956670998098,531.6100383813533
540.6041231927454,531.7122438905736
526.0534370106043,531.6486617907988
530.9149717263431,531.6405096789714
534.9244343915823,531.6765967637255
528.5990699296983,531.6431453850947
533.9957624825173,531.6684423431315
528.7626442143181,531.6375295970803
531.1582389643197,531.632484432525
535.191259281162,531.669555003865
532.5599773457418,531.6787346156368
536.8390904818863,531.7313913081497
531.1399496827373,531.7254171503172
528.6151722395608,531.6943147012096
528.0094291509813,531.6578306858607
533.4549829588414,531.675449825792
540.2884773097551,531.7590714518499
533.1401494888669,531.7723510483597
537.9397107884679,531.8310878077892
525.4452455745424,531.770844013136
533.2698557169682,531.784853468312
532.6882845598043,531.793218571011
541.399757959523,531.8813519598964
530.3054150309155,531.867025260542
547.2060219724857,532.0052144201092
529.1430453414246,531.9796593390495
528.6605790333371,531.9502869469635
530.6216517782865,531.9386322525014
532.1438957323503,531.9404171523262
536.4626550370192,531.9794019616769
529.8371171410787,531.9610918350052
523.1362756689172,531.8863052573264
535.4659973768659,531.9163867037091
529.1241301349182,531.8931178989692
526.4688668387133,531.84828937781
533.7230856278629,531.8636565601875
530.776630181263,531.8548189473507
527.1479765993507,531.8168605413185
535.0079453611132,531.8423892198768
529.5429186918501,531.8241394537814
544.5012321176673,531.9239590810561
522.4747826677336,531.850137390327
528.0245848280236,531.8204819441075
525.8762899298653,531.7747573901518
532.5401840577224,531.7806003418126
533.7867264558171,531.7957982669187
527.0756000944206,531.7603080550954
534.6039679510371,531.7815293976025
525.0499044791259,531.7316655093174
527.9606320178223,531.7039373218801
529.5687465514427,531.6883519877892
531.0350119395373,531.6836176396137
525.2745563158559,531.6375092847665
539.9482582280551,531.6968717772185
531.1513003474013,531.6930024762978
529.8260449485028,531.6798548880739
528.7691084061466,531.659500017571
534.9764306312686,531.6825342579439
