diff,mean
276.68836835766956,276.68836835766956
280.3170270512759,278.5026977044727
280.9667529205633,279.3240494431696
285.9558448904445,280.98199830498834
282.80675026896415,281.3469486977835
281.2100559045484,281.3241332322443
278.83713126509963,280.96884723693796
279.61516158562847,280.79963653052425
279.88717860515374,280.69825231659416
280.8615564513417,280.7145827300689
280.107846908159,280.6594249280771
276.4677458145924,280.31011833528675
282.48547597766276,280.4774535385464
277.5217834567984,280.266334246993
270.35372363998465,279.6054935398591
279.0612799878147,279.5714801928563
278.25198825965913,279.4938630203153
280.75191162585804,279.5637546095121
280.4091366984103,279.6082484036647
280.34420927436804,279.64504644719983
281.76689589842863,279.74608689725835
279.30227057607397,279.7259134281136
276.6985607289063,279.5942893977133
280.5462115626641,279.6339528212529
282.39505413665415,279.74439687386894
280.9949381628612,279.79249461575324
280.8752628902266,279.83259714443744
276.92961041317096,279.7289190468922
278.49229004764766,279.6862766676079
280.7977511946658,279.72332581850986
276.0475184791236,279.6047513882071
281.31986045520557,279.65834854655077
282.5214584411558,279.7451094524479
278.0909045579491,279.69645636731553
284.66944481614405,279.83854175156773
277.9645171455701,279.7864855125123
278.87026965903374,279.7617229218777
281.949026191298,279.81928353423086
283.47985756727246,279.91314440687296
282.4867249865579,279.9774839213651
278.7428645118317,279.9473712528399
276.83770435154827,279.8733315647139
277.27185296631023,279.81283206242546
280.24044979258235,279.82255064720175
279.5321343140424,279.8160969509093
280.9126342467563,279.8399347182104
281.5328486625991,279.8759541638356
280.37014165833364,279.8862497366377
279.8213520739456,279.8849252945419
281.6514511433967,279.92025581151904
276.42139501684596,279.851650697898
280.3038672514292,279.86034717008124
283.3582604498372,279.9263455338502
283.0108131267998,279.98346530409003
282.9224599627621,280.03690157061135
280.46387924419355,280.04452617192527
280.3325804779912,280.0495797562422
285.9093019537994,280.15060944930354
283.91136176237114,280.2143510139318
286.75252472652414,280.3233205758084
284.16477631575424,280.38629526006974
279.1229652559192,280.36591896968025
281.1980315940002,280.37912710657423
274.8806647854211,280.2932136328062
280.8713730036027,280.30210839235696
277.1675993873379,280.25461583167487
279.8028909315806,280.24787366898687
276.9045737911798,280.1987074943132
279.9226514040388,280.1947066814107
281.94697905262217,280.2197391438566
278.9110841808151,280.20130738381374
281.46127362146774,280.2188069148923
285.76263247163024,280.29474973073803
280.7972235979894,280.3015399181333
278.5049201076449,280.2775849873268
279.8277971591525,280.27166672642977
278.15254263526424,280.2441456343367
280.1855062052505,280.2433938467843
270.1155378051973,280.1151931373971
273.9443063561407,280.0380570526314
275.76486872964153,279.9853016412365
281.59415471271427,280.0049218006448
282.02331323112435,280.02923976968674
281.03392591566956,280.04120031904364
279.35221861038065,280.0330946518829
274.3140074808649,279.96659363826643
280.470728783974,279.9723882951136
280.2663386284096,279.9757286398102
282.4458491319276,280.00348280264296
277.7357133326584,279.9782853640876
280.40925409463034,279.9830212842034
280.95343990910374,279.99356931273496
281.92662714573044,280.01435488083166
275.05856485255197,279.96163371031804
280.9917428061126,279.972476963958
280.504440310209,279.97801824881475
282.1653952508974,280.0005685271868
281.77178974640253,280.0186422130971
273.5766895061247,279.95357198373375
278.94444476625085,279.9434807115589
282.0055507536166,279.9638972466288
281.5854753382538,279.9797950710565
277.62726699099846,279.9569549926093
278.20974433264985,279.94015489010974
280.7673702065256,279.94803313121844
281.19536639155035,279.9598004261273
284.3671301392666,280.00099042344635
280.06002327638225,280.00153702393646
279.98789478771323,280.001411865806
278.69455769921535,279.9895313733824
282.6960612478142,280.01391452540435
281.0742495514629,280.0233818024227
279.60246224402863,280.0196568505785
281.8475519474897,280.0356910180953
281.9358889306218,280.0522144782042
277.63087701980805,280.03134087942493
280.8197153035778,280.03807912236636
277.4793663880613,280.0163951161434
282.0411685490228,280.03341001894074
283.76792246729565,280.0645309560104
280.72952081461915,280.07002673996584
279.28822722353505,280.0636185472082
279.086908791468,280.05567781748675
283.6489640781589,280.0846559324922
285.4499795639267,280.1275785215436
279.0715195767723,280.119197101347
277.68429038967474,280.10002460755436
280.01715041933164,280.0993771529589
277.79647867503513,280.08152522677346
273.8393276927169,280.03350832266534
277.59029187971805,280.0148578154672
281.4579129848888,280.0257900515992
292.2118297372756,280.11741441013805
283.7715052065796,280.1446837444399
280.89591982367085,280.15024845613783
280.7147112588285,280.1543989179223
283.7649618017798,280.18075339152716
283.3758904334129,280.20390655849735
278.05020806352275,280.1884123247205
277.8278471852732,280.17155114515305
280.63107446855406,280.1748101758155
281.92364383543395,280.18712590581276
281.7297570992479,280.1979135365361
283.3611110720019,280.21988018608795
286.366143364873,280.2622682080106
281.4106662191631,280.270133947813
277.39893496576235,280.2506019819487
280.16741444592185,280.2500399040026
280.6575325262203,280.2527747538162
282.21675182237607,280.2658679342733
279.76012445121603,280.2625186396835
284.86563152298265,280.29280227707363
280.56372245939906,280.2945729972195
278.6259709353294,280.28373791889555
281.105805396523,280.28904158004156
280.98657603601816,280.29351295475936
280.1918151913944,280.2928651983048
273.0779507280711,280.2472011826704
279.22515863054514,280.240773242091
287.59379798661973,280.2867296467443
278.35131239209056,280.2747084215601
277.81960853102237,280.25955348396417
280.7988701982407,280.2628621754628
274.751094232535,280.2292538343474
280.383374993826,280.23018790198057
284.99636473512874,280.258899810614
279.34417212793494,280.25342239934054
279.1130458624758,280.2466344437639
280.0666343916257,280.24556935469803
281.6222029398019,280.2536671993163
278.71161296841933,280.24464933831695
278.47228421613613,280.2343448899321
273.40886200191653,280.1948912316199
274.10263708563537,280.1598782767579
276.63395271166735,280.1397301306717
283.72814133345037,280.16011883068745
284.814725956915,280.1864160460899
282.13037297280437,280.1973371524197
280.89744789780775,280.2012483856342
277.2375075432392,280.184783158732
278.79311051955256,280.1770943596205
280.1045157242519,280.1766955759097
274.5046547904117,280.145700817519
277.29452358731555,280.130205289094
278.98142782135733,280.1239956811603
281.21515192781953,280.12986211259397
281.2778499816003,280.13600108515544
278.99674475362406,280.1299412110516
278.0312623864912,280.1188370902867
278.1770493766967,280.108617154952
278.8880312715422,280.10222665294464
279.7880935688063,280.10059054313143
278.33699140882345,280.09145272378265
279.0167095881957,280.08591281071267
284.499905002627,280.10854866810706
280.7307097789851,280.1117229594891
283.06439511834265,280.1267111430366
277.40607649284993,280.11297056399525
277.85200906492173,280.10160894842204
282.24737495476245,280.1123377784537
274.19457958770363,280.0828961954152
277.43677524667385,280.069796586758
269.3811655187758,280.0171432317433
282.92241023129907,280.03138473664313
284.2173126835314,280.05180389735966
280.37558969511144,280.0533756730769
276.5101207888539,280.03625849972315
279.54295072236744,280.03388682771663
286.5930170798126,280.065270226052
280.4542052777149,280.0671222977266
282.6486424057798,280.07935699018185
282.0990458460976,280.08888382440784
281.71576693342945,280.0965217732765
285.9248685367787,280.1237570385265
281.260205543672,280.1290428455272
279.6193382350025,280.12668310195994
275.4461430088754,280.1051137927752
283.26720429780494,280.11961879509187
281.17670301853286,280.12444566369203
276.6141681036919,280.1084898566011
280.42355082322774,280.10991547183477
280.2263908903949,280.1104401358823
279.84937661411414,280.10926944744386
283.0244726818438,280.1222837475974
281.29877346167336,280.1275125907711
279.05150463748464,280.1227514936327
276.1538630505554,280.10526740357506
281.39108678492084,280.1109069622652
277.1662780560432,280.09804832075326
283.98413610867055,280.1149443546138
280.70307328006754,280.1174903672781
282.1925743540189,280.1264346948072
278.0815283746765,280.1176582728324
279.35723522511694,280.1144086016883
277.9755506629481,280.1053070785447
279.08231053954773,280.1009723474473
279.15921844380466,280.0969987022842
278.62272242616575,280.09080426414926
282.16369064336845,280.09947742891586
277.69381318040575,280.08945382788045
278.02268377888606,280.08087801854845
277.14247130633714,280.0687358420517
282.3645568144134,280.0781836649832
276.358481995665,280.0629389860106
277.9178753989428,280.0541836244307
276.98460217415766,280.0417056510556
281.7795842189455,280.04874159667463
285.3098435949164,280.0699557176353
276.2697497088409,280.054693846114
282.7239279770256,280.0653707826377
283.5751887865123,280.07935412129854
284.2720877787194,280.09599195327246
283.70346851137936,280.1102507538974
283.08233371517986,280.1219518679182
282.4079886472422,280.1309167180332
279.44532234737494,280.1282386150228
279.08314813227196,280.1241721150899
281.17961248038,280.1282629692189
282.32961240612406,280.13676238789424
280.89497415001176,280.1396785869793
285.6487278289844,280.1607860553395
280.31135835443445,280.16136075877114
280.87250455501453,280.16406472757814
279.1680887727372,280.1602920913856
284.2086789291784,280.17556902284895
278.7836461763924,280.1703362301931
280.33281350239076,280.1709447593025
280.49147491308247,280.17214076733893
279.68453558851263,280.17032810868164
277.9581025319102,280.1621346806195
280.27586396777383,280.1625543458858
284.015797482939,280.17672068094845
274.89830669356536,280.1573858311778
282.426353030265,280.1656667333643
