diff,mean
499.14483720721046,499.14483720721046
511.92000611445405,505.53242166083226
498.1518505814897,503.07223130105143
508.0016236856816,504.30457939720895
503.8745529260325,504.2185741029736
502.36846054826674,503.9102218438558
498.4493079951899,503.1300912940464
502.3223565593454,503.02912445220875
508.31562767222,503.6165136988767
512.3735592096317,504.4922182499522
503.03013584359724,504.3593016675563
514.2914446949223,505.18698025317013
506.910167618855,505.3195331274536
505.4805444533838,505.3310339364486
506.70494149070566,505.4226277733991
499.8265205668512,505.07287107298987
501.16142849398807,504.84278621540153
497.73726438368465,504.44803500252834
502.70837253672266,504.3564738201175
511.5666852483124,504.71698439152726
505.46282670524306,504.7525006921804
503.0494379765523,504.675088750561
506.8079277869625,504.7678208825784
500.4508676465084,504.5879478310755
501.8654408029256,504.4790475499495
495.5082985489637,504.13401874221927
505.81654858772185,504.19633466242306
507.5133988646521,504.3148012410741
504.1220023496552,504.308153003439
502.8774138351994,504.260461697831
500.56651603885166,504.1413021604446
507.13194959693556,504.234759892835
505.8734189951573,504.28441622926897
504.4535950590612,504.28939207720407
497.10717973506814,504.08418601028586
504.5019349065518,504.0957901462932
505.34848989877287,504.12964689636027
504.53187102130175,504.1402317417535
501.4531511056879,504.0713322382647
504.80083730608965,504.0895698649603
505.45197010053175,504.12279913899863
507.19256666570857,504.1958888420155
506.76810559772116,504.2557078363343
505.0323897630426,504.27335969830494
499.3541754683032,504.1640444931938
504.84512077776674,504.17885049938013
502.3324724257203,504.1395658595151
502.73131925744883,504.11022738863863
511.91623975381503,504.2695337634382
503.4657775527578,504.2534586392246
499.2422618286149,504.1551998782323
505.71998301226586,504.18529186157906
498.31936898191475,504.07461407139675
505.74110887119093,504.1054750862078
506.5177698907497,504.1493349917449
495.10273861722396,503.9877886279142
501.6762512565888,503.94723534069794
497.66080386199224,503.8388485910651
499.0202115591783,503.7571767769653
510.25315254011684,503.8654430396845
504.8771683028742,503.88202869973685
502.63755467750786,503.861956538088
503.46003081576714,503.85557676471785
506.09522612731394,503.89057128600837
506.7818900599972,503.93505311330046
501.40215898401436,503.8966759295234
505.14658342574637,503.91533126528793
500.92198506691375,503.87131146825294
502.7751373395299,503.85542488667727
513.0884134927215,503.9873247239064
499.04358659988304,503.91769460948353
505.1404701496605,503.93467760309704
504.60881807181977,503.9439124040385
501.2646721362146,503.9077064544733
506.52709891096436,503.94263168722654
502.74146075218505,503.92682680650233
505.223100934739,503.9436615354404
504.6484116115478,503.95269679282643
504.7731645269097,503.9630824603464
495.8052095361036,503.8611090487934
505.08970128339774,503.8762768541589
501.60722660828026,503.84860550969694
511.59329985132354,503.94191508007793
499.2858292072518,503.8864854863538
506.33855079092314,503.9153333134664
505.06065056950854,503.9286509559786
503.238273914135,503.92071558768146
502.807979575456,503.9080708602698
504.7239046507192,503.91723753207253
498.8347396438213,503.8607653333142
499.15923109484265,503.80910012190236
503.79549203885244,503.80895220795617
505.5738473585034,503.8279295751663
508.3976129459734,503.8765432280473
508.80312719096196,503.9284020066043
500.39035328425484,503.89154733241315
507.5190438338967,503.9289442035625
508.94894588733496,503.9801687105397
502.31937053834815,503.9633929714267
503.5325556190022,503.9590845979024
502.40191637733574,503.94366709076803
495.5995085716979,503.8618616150909
500.38128610054775,503.8280696198041
505.9315323368064,503.84829522285224
505.49508661826906,503.8639789504276
502.4077351642385,503.85024080150134
504.97600286999716,503.8607619423284
503.6426732800969,503.8587426028633
501.75472246186143,503.8394396657899
509.6310720901413,503.8920908696476
503.2867364515158,503.886637226241
502.8926923327631,503.8777627182635
511.6539490509524,503.9465785265174
507.7378980024872,503.9798357149031
503.40087606556096,503.9748012831697
506.1747848152046,503.9937666584459
504.51770654594134,503.9982447771425
498.1793583430024,503.948932180243
506.7742039481392,503.97267395980515
500.57493378070444,503.94435945831265
501.4274159644863,503.92355827241323
511.5352534591426,503.9859492165668
501.6464798232694,503.9669291401985
500.0475483016834,503.9353212302105
514.1258842566476,504.01684573442196
502.87445936438917,504.0077791759296
501.7338267793897,503.989874038949
503.65822291905556,503.9872830145748
497.850009819213,503.9397072533705
502.6702497367063,503.92994219555
501.4067080906402,503.9106808665049
505.3873787924201,503.9218679720043
501.8641391219479,503.9063963265151
504.92716311765525,503.9140139891355
