diff,mean
591.0596800374273,591.0596800374273
590.7803169149146,590.9199984761709
587.7884258028843,589.8761409184086
589.2687941598199,589.7243042287614
593.3023182918714,590.4399070413834
587.485186868472,589.9474536792314
593.7928248604679,590.496792419408
586.5187088557185,589.9995319739469
591.1666567619952,590.1292125059522
584.952512294318,589.6115424847887
587.8144056976046,589.4481664132265
589.3479314246964,589.4398134975157
587.3570200186354,589.2795986145248
593.9754765834267,589.6150184694463
596.1378202541271,590.0498719217584
591.4642409591922,590.1382699865981
600.6073113007785,590.7540959462558
584.4323745247993,590.4028892006193
590.6813123741152,590.4175430518559
589.8244194889119,590.3878868737087
588.302469475423,590.2885812833141
595.1171194403531,590.5080602904522
598.7625720365036,590.866952105498
594.0387512950049,590.9991104050607
575.067486534905,590.3618454502545
591.8052117062455,590.4173595370233
587.4170280641177,590.3062361491379
591.0592014282491,590.333127766249
589.7043649364563,590.3114462893597
586.9367905188687,590.1989577636766
596.9822553738048,590.4177738156163
586.6516497247367,590.3000824377763
592.3623269268774,590.3625746950217
586.8133545409096,590.2581858669596
587.9465251972427,590.1921384192534
596.3785241537907,590.3639824674351
590.2185908501722,590.3600529642657
589.7597803356243,590.3442563161436
585.5937564649332,590.222448627651
594.6792641385856,590.3338690154244
590.5772265965744,590.3398045661842
585.3816001641521,590.2217520804215
589.7974082035448,590.2118836181686
592.921914225753,590.2734752228864
593.876753713762,590.3535480782392
583.4223448242,590.2028697466296
589.3117536195632,590.1839098290326
585.3992960785033,590.0842303758965
592.3598828567599,590.1306722632611
593.7154142384479,590.2023671027648
592.3580104776777,590.24463461992
592.7440801472535,590.292700880061
589.6072825599192,590.2797684589262
587.612261788121,590.2303701872447
587.4478732506041,590.1797793338512
594.9948321414803,590.2657624197017
583.1116092808802,590.1402509611258
592.8942096055406,590.1877330067192
589.2107582108011,590.1711741118731
589.2142774105201,590.1552258335173
592.9651047833697,590.2012894228591
585.2185864167336,590.1209232453409
599.1743342483961,590.2646281818974
579.6134459700921,590.0982034598379
589.8297930318372,590.094074068638
592.7290799225925,590.1339983997585
592.6178999410361,590.171071557091
586.925967959999,590.1233494453691
582.3932133733139,590.0113184878029
591.7254230165125,590.035805695356
587.7737145349349,590.0039452564769
591.9871519126854,590.0314897933686
591.5835087332075,590.052750326791
595.6048632948673,590.1277788804136
591.4993864102784,590.1460669808118
591.9258892741893,590.1694856951984
584.1311168615571,590.0910653207357
591.5111477134418,590.1092715052574
586.6287644319813,590.065214453697
584.7792823926118,589.9991403029335
593.53700604908,590.0428176578242
589.6591391877384,590.0381386520914
597.8731031842652,590.1325358151296
596.6162250386383,590.2097225916
593.6384958119074,590.2500611000743
595.5720208982173,590.311944353541
594.539040874879,590.3605316698782
594.6893934791625,590.4097232813474
586.8931692193938,590.3702114379547
578.7299820259324,590.2408755555989
591.4282825236016,590.2539239838187
595.476037925169,590.3106860918768
584.6441281458904,590.2497553612749
594.8100082081932,590.2982686894336
586.3961782661039,590.2571940533985
588.0229429360742,590.2339206042598
593.2550262963045,590.2650660237654
598.4281987050739,590.3483632960236
593.4167950888436,590.3793575565571
592.6520209597139,590.4020841905888
594.6224011408071,590.4438695069275
593.3546601052625,590.4724066696563
591.7875562089646,590.4851751117855
591.5252659285351,590.4951759850235
594.3486445993232,590.531875686112
583.7160275354021,590.4675752318601
586.6691045582919,590.4320755059389
593.2798804537746,590.4584440702706
586.7309024567252,590.4242464407886
588.6444342625367,590.4080663300772
582.6909483565403,590.33854274473
586.3284900509589,590.3027387028213
594.1105982928741,590.3364365752997
590.0895671903987,590.3342710543794
591.2312200616899,590.3420706109647
588.5520636801838,590.3266395167338
591.3707445973365,590.3355634917817
593.7477820909385,590.3644805985543
580.8243443977932,590.2843113867832
590.408173575951,590.285343571693
591.6748689666648,590.2968272526432
589.2964610047978,590.2886275293002
594.843706982855,590.3256606955892
588.8532097509769,590.3137860911971
595.5813609910457,590.3559266903959
591.1548620712892,590.3622674473871
588.3126860483528,590.3461290111742
595.39381479793,590.3855640563833
595.0724859115321,590.4218967839425
588.1535599455891,590.4044480390321
595.0642036294716,590.4400186923942
590.196751031277,590.4381757555676
593.3677716044629,590.4602027920255
593.0958037952117,590.4798714562284
593.8241930623124,590.504644208866
591.8570767649868,590.5145885658962
585.2768956696547,590.4763572308872
590.0604136583332,590.4733431470281
593.0820821712739,590.4921110536773
588.4057858915546,590.4772087310906
586.1410399152535,590.4464557607655
586.0250566536141,590.4153191473349
584.4616439154952,590.3736850548046
587.2136394149047,590.3517402934162
590.087673302838,590.3499191417571
587.0971525779686,590.3276399187175
590.2538180787075,590.3271377293297
582.156322096771,590.2719295155962
589.9635233780209,590.2698596757467
593.272780330608,590.2898791467792
590.6856745909566,590.2925003086611
591.7452029397301,590.3020575628128
592.6279821068431,590.3172596840157
587.7729059358786,590.3007379064304
593.607027983091,590.3220688101508
594.1717620135554,590.3467463306855
595.6476707183173,590.3805101802882
593.5345252330677,590.4004723008754
590.2357458602482,590.3994362855257
581.8510657164976,590.3460089694693
585.8948530933277,590.3183620385615
591.7217170281896,590.3270247236827
591.1574120351651,590.3321191243666
595.2976962547913,590.3623970336985
584.9858817919359,590.3298120928393
590.0954055403248,590.3284000051735
583.3697668745189,590.2867315433133
593.0189251899357,590.3029946007338
585.9558254121958,590.277271706127
587.6314039440456,590.2617077781148
587.0537676057621,590.2429478940659
589.06201262067,590.2360819913135
591.7861495529896,590.2450419194157
590.1321380624877,590.2443930466748
591.4306112342125,590.2511714363179
586.9022160941106,590.2321432809645
588.6346285394654,590.2231177739503
585.7476178418101,590.1979745159047
590.9033685370889,590.2019152646263
593.8317881833032,590.2220812252857
591.7823151515224,590.2307013022262
592.369696475472,590.2424540229583
589.0149944737773,590.2357465937279
594.4221934678109,590.2584990223913
577.8081644655227,590.1911999166786
590.9973332648182,590.1955339669373
588.7962673014072,590.188051257496
591.7918474171014,590.1965820881322
595.3539914024992,590.2238699681025
585.7621542301447,590.2003872536922
584.4465172402108,590.1702622797995
592.6502558043966,590.1831789127402
595.4017843645929,590.2102183192266
594.3235406331318,590.2314210115663
581.6909046721499,590.187623491877
586.2043759442397,590.1673008003074
589.338887374076,590.1630956560118
586.9503720600651,590.1468697792646
589.7175784226629,590.1447125362666
591.0230022092265,590.1491039846314
592.8535319234089,590.1625588499985
594.8262138785525,590.1856462511299
587.417966126662,590.1720123588912
594.1273926283139,590.191401477859
583.114169898727,590.1568783969852
582.1083469632024,590.1178078560445
588.2714858324949,590.108888425979
585.2147971292894,590.0853591408987
591.789538046426,590.093513106954
586.8270894933428,590.0779587087939
580.4796274428764,590.0324689871545
588.2520010522987,590.0240705534995
586.6201670637906,590.0080897859422
592.0191913813441,590.0174874569487
592.229841080351,590.0277774738017
593.7349464093815,590.044940292948
591.5482907263099,590.0518681751294
595.501599839514,590.076866944232
589.9758343261733,590.0764056080766
592.1444515953674,590.0858058171096
595.0065401908056,590.1080715835064
593.2292540248062,590.1221309638727
585.9998875865792,590.1036455675619
589.1470222964338,590.0993749279587
593.9602821460671,590.1165345155947
587.564054568143,590.1052403565352
584.8176570846732,590.081947038157
587.6953963784058,590.0714797107019
590.3972075145873,590.0729021028586
592.3086887011162,590.0826229141554
591.1953080712987,590.0874397330175
591.5780284192232,590.0938646842512
593.0151732003513,590.1064024890413
589.4996369287913,590.1038094738266
596.196147560167,590.1297343167471
588.6878311315475,590.1236245574878
591.7003478320336,590.1302773983086
585.7440962892895,590.1118480659178
592.241669223282,590.1207594515135
588.4942333539159,590.1139822594401
597.8217925360253,590.1459648746958
587.390431374979,590.1345783726308
593.4591295294043,590.1482596531114
590.8544355415588,590.1511538165886
591.1970477459811,590.1554227714024
596.3517039755977,590.1806109063789
595.1672017701119,590.2007995333576
585.9556674895103,590.1836820654388
594.3537197509959,590.2004292047383
592.9045495879343,590.211245686271
592.8177029793803,590.2216299782754
598.8120234214481,590.2557188411452
586.9564821421782,590.2426783798844
586.9234651765249,590.2296106113672
590.2916131411414,590.2298537585427
593.4035969576997,590.2422511929145
595.0194932183783,590.2608396832859
595.5225482447408,590.2812339025164
586.7327791045774,590.267533304841
584.8785117910131,590.2468062990185
586.283268527409,590.231620330545
598.4852607154526,590.2631227747621
592.8962900412328,590.2731348176004
576.111176253802,590.2194910351618
591.5800240669797,590.2246251220744
589.557407658919,590.2221167857467
589.288497948802,590.2186200859829
591.366331759426,590.2229025922271
595.0679344601364,590.2409138631115
596.8938812674534,590.2655544831276
592.5993365378615,590.274166225027
588.6305887570688,590.2681236608066
594.5632647108572,590.2838567782061
592.8187386351285,590.2931081718444
