diff,mean
466.0407111893081,466.0407111893081
475.68658627953664,470.8636487344224
470.3221843816965,470.6831606168471
459.8116595573731,467.9652853519786
462.63223001138624,466.89867428386015
459.09728862181714,465.59844334018635
466.70365627415686,465.7563309021821
460.9683396431881,465.1578319948079
464.27082711557205,465.05927589711507
475.598987391557,466.11324704655925
493.906512093507,468.63990750537266
462.5693444238849,468.134027248582
463.54219122853806,467.780809093194
482.2414609770767,468.8137127991857
466.29337121432286,468.6456900268615
465.81282408291906,468.4686359053651
476.35088718873897,468.9322977455636
462.8851961542008,468.59634765715447
465.5121268964938,468.4340202486987
465.1310882850664,468.2688736505171
468.1825574140771,468.26476335354374
470.30726466714725,468.3576043223439
471.87523999820223,468.51054500390296
467.02865994860497,468.44879979326555
475.9034852314687,468.7469872107937
468.38093709565965,468.73290836021164
467.4645069256834,468.6859305293032
475.9326573581393,468.9447422017616
465.13803023757623,468.8134762719621
462.5453327413379,468.6045381542746
465.95572870982335,468.5190926883246
469.72762258979947,468.5568592477457
458.8131399201245,468.2615950256966
491.2761985861906,468.938495130417
463.2369763681728,468.77559459435287
477.02827298249406,469.0048356606901
465.62807109226935,468.9135717534355
467.6797200412724,468.8811019715365
464.5276192508561,468.7694742094678
466.55400223172296,468.71408741002415
473.20885775263446,468.82371595496585
482.3482345162422,469.14572830166287
469.09756289717257,469.14460817597705
464.4709856183665,469.03838948148586
474.57657291802707,469.1614602245201
470.65330409456146,469.19389161299927
471.42650022639043,469.2413939239225
467.46325850533674,469.2043494360353
463.46807502522825,469.0872826113249
459.2000134342742,468.8895372277839
477.05711198621,469.0496857524589
472.63988465723276,469.1187280390892
467.18530901195265,469.08224843480355
470.3577595922296,469.10586901179295
459.09431503396036,468.9238407576505
469.48734262148923,468.93390329093336
469.6823503549847,468.9470339411799
467.93749600976105,468.9296281147761
463.1378558507529,468.83146248318246
480.5334517563001,469.0264956377344
466.56828611609376,468.9861971209862
465.51233670468514,468.9301671142716
468.27151420126654,468.9197123061287
478.7715106354806,469.07364665502485
469.9996570200543,469.087892968333
466.17249019647545,469.0437201990624
471.90116351322183,469.08636860673647
468.63965030321333,469.07979921991995
466.37563257914405,469.0406083990391
