diff,mean
1345.35729794094,1345.35729794094
1336.1600323342243,1340.7586651375823
1345.3921685159007,1342.3031662636884
1342.8167847143727,1342.4315708763595
1344.2205885646129,1342.7893744140101
1344.3793048032735,1343.0543628122207
1346.8290544926954,1343.59360448086
1328.864814975813,1341.7525057927292
1341.69993682519,1341.7466647963358
1335.9531385427747,1341.1673121709796
1347.850650251822,1341.774888360147
1346.0951686661913,1342.134911718984
1338.7840360115138,1341.877152049179
1336.5067114755254,1341.4935491510607
1343.4884548295438,1341.6265428629597
1347.8293050859384,1342.014215501896
1343.962907622199,1342.1288444501492
1351.9739138820898,1342.6757927519238
1338.7213532435117,1342.4676643567443
1341.078515452884,1342.3982069115511
1342.2357864862934,1342.3904726055864
1336.7850231412613,1342.1356794481171
1333.9458211100125,1341.779598650808
1335.4506407020558,1341.5158920696101
1345.630815191146,1341.6804889944717
1326.1989068153239,1341.0850435260431
1342.90617446714,1341.1524928201577
1345.334283065013,1341.3018424717598
1345.0935591715229,1341.432591323476
1343.0621881942625,1341.4869112191689
1338.180361125731,1341.3802483129289
1336.8279429448976,1341.237988770178
1348.1169171069491,1341.4464411440194
1340.55581040147,1341.4202461221798
1339.7066364543875,1341.3712858459571
1351.6138815591594,1341.655802393546
1334.518016509875,1341.462889261555
1333.4540512496656,1341.2521303665053
1339.608621867972,1341.2099891229532
1341.6549178713194,1341.2211123416623
1347.5381361084762,1341.3751860920722
1340.35451108291,1341.3508843061397
1342.5759165135355,1341.379373427242
1335.9329691815738,1341.2555915125677
1342.3805645061104,1341.2805909124243
1333.4255878194588,1341.1098299756206
1346.585456545569,1341.2263326685982
1340.5030056960095,1341.2112633566692
1331.8958927859999,1341.0211537531861
1334.12068817283,1340.8831444415791
1345.3590796909689,1340.9709078778417
1344.9525949929898,1341.0474787839023
1341.8521563180702,1341.0626613788866
1333.370130345868,1340.9202071004972
1346.2896954438852,1341.0178341612864
1346.192836452597,1341.1102449164882
1344.3758461400705,1341.1675361660248
1346.0665342740317,1341.2520016506455
1348.5524759586795,1341.375738503324
1344.7315756431394,1341.431669122321
1348.4240965848605,1341.5462990807232
1345.48933293317,1341.6098964009238
1346.1618222282827,1341.6821491918345
1338.682397235611,1341.6352780675184
1350.7858980301485,1341.7760568361743
1347.2448193305536,1341.8589168739677
1343.4988265922757,1341.8833931384202
1321.4709857062444,1341.5832106761823
1340.885108089772,1341.5730932473937
1341.3480072307432,1341.56987773287
1327.6369653649497,1341.373639530505
1339.5972203934252,1341.34896704249
1292.1998236360862,1340.6756911054158
1337.208331668764,1340.6288348968124
1345.1574415384598,1340.689216318701
1354.2197393859278,1340.867249516954
1311.6621344999066,1340.4879623089403
1337.0453476208586,1340.4438262231956
1343.9634996034883,1340.4883790507943
1342.9437840415312,1340.5190716131785
1345.696227191494,1340.5829871141455
1335.7118237167856,1340.5235826824703
1346.5570089438925,1340.5962745651382
1347.3715182715816,1340.67693222831
1338.826281579892,1340.6551598677404
1346.2661449513344,1340.7204038803404
1348.519980261824,1340.810054183576
1348.1697598605533,1340.8936872026325
1345.5743335239426,1340.9462787343325
1346.387176220841,1341.0067331508494
1349.7539016163712,1341.1028558812397
1343.6551384630386,1341.1305980832158
1342.8830936828779,1341.1494421219218
1347.1990137876812,1341.2137992673022
1346.367505519174,1341.2680488067956
1328.9094128344377,1341.139313015417
1336.1751682636848,1341.088136265399
1336.638900330866,1341.0427358987201
1339.8509417147363,1341.0306975736296
1339.0332294491955,1341.010722892385
1322.7480536459586,1340.8299043849947
1347.2301696749062,1340.8926520839152
1352.1836763874346,1341.0022736790952
1337.4564397655338,1340.968179122234
1339.8667646709819,1340.9576894607935
1346.6861430966642,1341.0117314762263
1343.648954247135,1341.0363784180104
1332.8537768195365,1340.9606135883948
1333.8302143811989,1340.8951970819066
1322.8795628879743,1340.7314185892346
1353.0266716016263,1340.8421866343913
1324.718654680075,1340.6982265276563
1348.498978220425,1340.7672597284773
1343.5558753593928,1340.7917212690993
1350.7372933813533,1340.878204504858
1341.5968468979704,1340.8843996979022
1351.533182020184,1340.9754149314258
1349.4190355647966,1341.0469710384882
1344.598803732853,1341.0768183720545
1344.0286116243017,1341.1014166491564
1317.2588735173451,1340.9043708381496
1337.7631308604894,1340.8786229694804
1347.2663092974412,1340.9305553786508
1348.782877213712,1340.99388055474
1350.9332619047277,1341.0733956055396
1341.3267385491195,1341.0754062638218
1322.8614430141542,1340.93198923036
1349.2901613740892,1340.9972874502328
1342.6477184176356,1341.0100814887398
1348.5001066217092,1341.0676970666857
1340.8981071769376,1341.0664024873745
1352.4401157173409,1341.152566981541
1347.317279443993,1341.1989182030632
1345.341374287821,1341.2298320544419
1338.213233594463,1341.2074868806642
1347.846929366638,1341.2563063107082
1343.8428750907512,1341.275186374796
1350.5576768988176,1341.3424507988832
1341.193797353866,1341.3413813496384
1341.2768209040405,1341.3409202035984
1355.4099444410167,1341.440700517339
1345.988161329639,1341.4727248892566
1348.819749150325,1341.524102681292
1343.7794021500017,1341.5397644831583
1343.9991571745832,1341.5567258120648
1351.1891080806354,1341.6227010330824
1337.7035571228803,1341.5960401901557
1336.595928284986,1341.562255650256
1343.3001080680901,1341.5739190893019
1338.2949482958645,1341.5520592840123
1340.730052472669,1341.5466155302947
1346.0560254357606,1341.5762827007256
